client_id,first_name,last_name,gender,age,geography,tenure_years,credit_score,salary_monthly_rub,balance_rub,n_products,has_credit_card,is_active_member,will_churn,churn_date
7912,Кирилл,Волков,M,18,Регион,9,710,41921,0,1,1,1,0,
7913,Андрей,Иванов,M,26,Москва,7,628,121718,0,2,1,1,1,2026-01-28
7914,Мария,Смирнова,F,30,Регион,1,604,48454,38961,2,0,0,1,2026-03-29
7915,Анна,Лебедева,F,28,Санкт-Петербург,6,608,39985,0,3,1,1,0,
7916,Елена,Морозова,F,31,Санкт-Петербург,7,729,88409,103757,3,1,1,0,
7917,Ксения,Богданова,F,49,Санкт-Петербург,10,558,72835,27424,3,1,1,0,
7918,Андрей,Кузнецов,M,46,Москва,3,761,202678,231293,2,0,1,0,
7919,Татьяна,Иванова,F,33,Санкт-Петербург,9,498,109828,238672,1,1,1,0,
7920,Павел,Павлов,M,45,Москва,3,680,30000,0,1,1,1,0,
7921,Мария,Павлова,F,42,Москва,4,727,97062,0,3,0,1,0,
7922,Артём,Семёнов,M,38,Регион,10,725,90372,0,2,1,1,0,
7923,Ирина,Семёнова,F,52,Регион,1,668,162056,0,2,1,1,0,
7924,Ирина,Васильева,F,30,Санкт-Петербург,2,629,53152,0,1,0,1,0,
7925,Ксения,Волкова,F,39,Регион,9,595,115593,0,4,0,1,0,
7926,Максим,Смирнов,M,25,Санкт-Петербург,10,528,48399,0,2,1,0,0,
7927,Максим,Виноградов,M,26,Москва,1,581,71272,0,2,1,0,0,
7928,Артём,Павлов,M,22,Регион,9,554,31794,19162,2,1,1,0,
7929,Алексей,Голубев,M,26,Регион,6,537,30000,50977,1,1,0,0,
7930,Наталья,Воробьёва,F,39,Регион,9,830,100888,65562,1,1,1,0,
7931,Никита,Воробьёв,M,34,Санкт-Петербург,5,478,60002,112942,3,1,1,0,
7932,Татьяна,Соколова,F,35,Санкт-Петербург,6,763,30000,136041,1,1,0,0,
7933,Дмитрий,Виноградов,M,34,Москва,2,526,97607,19004,1,0,0,0,
7934,Павел,Павлов,M,59,Регион,6,548,30000,393448,3,1,0,1,2026-04-12
7935,Ксения,Виноградова,F,24,Москва,4,546,36830,147230,1,1,1,1,2026-04-11
7936,Максим,Воробьёв,M,23,Санкт-Петербург,4,539,30000,106061,3,1,1,0,
7937,Никита,Козлов,M,28,Москва,3,742,122947,0,3,1,1,0,
7938,Кирилл,Морозов,M,37,Регион,4,709,46160,47174,1,0,0,0,
7939,Дмитрий,Смирнов,M,44,Москва,1,627,62777,74145,1,1,0,1,2026-02-07
7940,Татьяна,Иванова,F,45,Регион,9,850,71864,0,1,1,0,1,2026-03-24
7941,Дмитрий,Голубев,M,49,Санкт-Петербург,4,648,97261,7011,1,0,0,0,
7942,Максим,Виноградов,M,37,Москва,4,656,90871,0,1,1,0,0,
7943,Татьяна,Смирнова,F,33,Москва,10,581,96833,781938,3,1,0,0,
7944,Мария,Смирнова,F,58,Москва,5,570,51057,49891,3,0,0,0,
7945,Светлана,Смирнова,F,18,Регион,7,597,99894,15245,1,1,1,0,
7946,Максим,Лебедев,M,39,Регион,10,735,40407,0,1,0,0,0,
7947,Дарья,Богданова,F,43,Москва,9,707,47042,55578,1,0,0,1,2026-03-05
7948,Дмитрий,Новиков,M,60,Санкт-Петербург,3,779,30000,0,2,0,1,0,
7949,Михаил,Васильев,M,18,Москва,5,578,163707,218160,1,0,1,0,
7950,Ирина,Соколова,F,33,Регион,9,709,32985,53753,1,1,0,0,
7951,Ирина,Петрова,F,22,Регион,5,681,139594,0,1,1,1,1,2026-01-01
7952,Татьяна,Новикова,F,18,Регион,3,693,82651,94604,2,1,1,0,
7953,Ирина,Морозова,F,36,Москва,5,564,67478,9307,2,0,1,0,
7954,Дмитрий,Новиков,M,48,Санкт-Петербург,0,546,74623,52602,4,1,1,0,
7955,Анна,Попова,F,52,Регион,9,704,31598,36472,1,1,0,1,2026-03-04
7956,Юлия,Козлова,F,32,Москва,6,737,156895,16159,1,1,0,1,2026-03-03
7957,Андрей,Иванов,M,46,Регион,2,588,48194,35712,1,0,1,0,
7958,Михаил,Голубев,M,36,Регион,5,711,109946,220896,1,1,1,0,
7959,Никита,Волков,M,45,Регион,0,770,43219,0,2,0,1,0,
7960,Мария,Голубева,F,52,Регион,8,614,30000,10648,1,0,1,0,
7961,Сергей,Голубев,M,36,Санкт-Петербург,5,506,196821,26028,2,1,1,1,2026-04-07
7962,Дмитрий,Зайцев,M,51,Регион,0,519,41686,0,1,1,1,0,
7963,Ирина,Новикова,F,23,Москва,5,582,78992,98365,1,1,0,0,
7964,Ксения,Кузнецова,F,46,Регион,0,605,30000,67204,1,1,1,0,
7965,Александр,Новиков,M,50,Санкт-Петербург,4,646,57380,243790,3,0,0,0,
7966,Дарья,Соловьёва,F,49,Регион,9,648,86029,0,1,1,0,1,2026-02-17
7967,Дарья,Новикова,F,24,Регион,7,623,65219,0,2,1,1,1,2026-02-01
7968,Светлана,Семёнова,F,36,Санкт-Петербург,5,718,56455,43899,4,0,1,0,
7969,Андрей,Виноградов,M,42,Москва,5,574,52753,0,1,0,1,0,
7970,Александр,Виноградов,M,43,Москва,5,776,100946,8101,1,1,0,0,
7971,Ирина,Морозова,F,39,Регион,1,744,30000,140159,2,1,1,0,
7972,Михаил,Виноградов,M,55,Регион,2,737,51946,21856,1,1,0,1,2026-01-01
7973,Ольга,Морозова,F,22,Москва,8,584,141607,0,1,1,0,0,
7974,Никита,Лебедев,M,35,Регион,10,638,30000,12653,1,0,0,0,
7975,Дарья,Голубева,F,18,Регион,1,722,56168,0,1,1,0,0,
7976,Ольга,Зайцева,F,45,Регион,10,630,30885,9050,1,1,1,0,
7977,Наталья,Новикова,F,45,Регион,0,580,71725,45489,2,1,1,0,
7978,Анна,Лебедева,F,78,Регион,5,576,61073,0,1,0,0,0,
7979,Екатерина,Смирнова,F,50,Регион,9,581,33983,296811,2,1,0,0,
7980,Иван,Соколов,M,42,Москва,2,534,60752,279404,1,0,0,0,
7981,Кирилл,Петров,M,41,Регион,10,850,62283,225199,2,0,0,0,
7982,Дарья,Козлова,F,34,Санкт-Петербург,10,455,41541,257269,1,0,1,0,
7983,Ольга,Козлова,F,40,Регион,4,552,46633,284733,2,1,1,0,
7984,Татьяна,Новикова,F,41,Регион,9,710,40586,50050,2,0,0,1,2026-03-06
7985,Наталья,Васильева,F,18,Регион,0,582,30000,61950,1,1,1,1,2026-03-26
7986,Артём,Зайцев,M,40,Москва,5,615,104417,220474,3,1,0,0,
7987,Наталья,Морозова,F,39,Москва,3,690,122627,363844,2,0,1,0,
7988,Ольга,Голубева,F,59,Москва,6,753,30000,80583,2,0,1,0,
7989,Дарья,Соколова,F,36,Регион,2,623,123602,0,2,1,0,0,
7990,Юлия,Иванова,F,29,Регион,4,742,76183,0,1,1,1,1,2026-04-14
7991,Ольга,Соколова,F,41,Москва,8,480,30906,35477,1,1,0,0,
7992,Наталья,Петрова,F,39,Москва,2,589,52811,168219,1,0,0,0,
7993,Михаил,Павлов,M,36,Регион,9,699,39209,372892,2,1,0,1,2026-01-06
7994,Юлия,Новикова,F,23,Москва,7,847,104192,0,3,1,1,0,
7995,Иван,Морозов,M,36,Москва,2,553,34525,0,1,1,1,0,
7996,Артём,Иванов,M,31,Москва,7,536,214005,955867,1,1,1,0,
7997,Александр,Попов,M,35,Регион,3,684,119986,0,2,1,0,0,
7998,Михаил,Соколов,M,47,Санкт-Петербург,6,655,30000,0,1,1,1,0,
7999,Павел,Волков,M,30,Регион,6,578,160020,26430,3,0,1,0,
8000,Ольга,Новикова,F,35,Москва,8,528,92772,0,1,1,1,0,
8001,Татьяна,Новикова,F,44,Москва,3,599,54700,30117,2,1,0,1,2026-01-31
8002,Елена,Попова,F,35,Регион,4,702,89809,32445,1,1,1,1,2026-01-20
8003,Сергей,Лебедев,M,69,Регион,4,617,104276,0,1,1,1,0,
8004,Павел,Лебедев,M,41,Москва,9,767,37987,106222,2,0,1,0,
8005,Екатерина,Новикова,F,23,Регион,9,636,98812,56563,1,0,1,0,
8006,Юлия,Виноградова,F,28,Регион,2,710,46183,8224,2,1,1,0,
8007,Наталья,Виноградова,F,27,Регион,1,678,97593,58501,3,1,0,0,
8008,Татьяна,Воробьёва,F,28,Санкт-Петербург,10,610,55169,0,2,1,1,0,
8009,Ольга,Виноградова,F,44,Москва,1,733,32715,12103,1,0,1,0,
8010,Ксения,Соловьёва,F,25,Москва,2,528,87390,169949,1,0,0,0,
8011,Ольга,Новикова,F,34,Регион,1,595,47704,0,2,0,1,0,
8012,Дарья,Попова,F,52,Регион,1,609,65692,206911,1,1,1,0,
8013,Наталья,Павлова,F,32,Санкт-Петербург,0,688,76521,762118,2,1,1,0,
8014,Михаил,Зайцев,M,46,Москва,6,713,144576,0,3,1,0,0,
8015,Иван,Новиков,M,18,Москва,5,568,46098,26452,2,1,1,0,
8016,Алексей,Воробьёв,M,34,Санкт-Петербург,1,554,35995,0,1,0,1,0,
8017,Анна,Иванова,F,27,Регион,7,658,160730,0,2,1,1,0,
8018,Ксения,Зайцева,F,42,Москва,1,496,59989,115878,1,1,1,0,
8019,Максим,Попов,M,26,Регион,5,751,43170,269184,1,1,1,0,
8020,Екатерина,Голубева,F,63,Санкт-Петербург,8,628,74413,72620,1,1,0,0,
8021,Алексей,Васильев,M,18,Регион,4,533,48719,340927,1,1,0,1,2026-02-27
8022,Дмитрий,Павлов,M,52,Регион,3,531,50988,39121,2,1,1,0,
8023,Елена,Соколова,F,49,Москва,9,681,280465,53724,4,1,1,0,
8024,Михаил,Соловьёв,M,42,Регион,8,679,33097,26022,1,1,1,0,
8025,Павел,Васильев,M,39,Регион,9,573,30000,0,2,1,1,0,
8026,Алексей,Павлов,M,60,Регион,1,639,124906,12086,1,1,1,0,
8027,Кирилл,Зайцев,M,68,Санкт-Петербург,3,537,47690,288926,1,1,1,0,
8028,Светлана,Соколова,F,36,Москва,4,624,72508,370666,2,1,0,1,2026-03-31
8029,Ольга,Зайцева,F,40,Санкт-Петербург,1,798,87811,21270,1,0,1,0,
8030,Анна,Виноградова,F,31,Регион,4,850,30000,301866,1,1,1,0,
8031,Ольга,Воробьёва,F,24,Москва,2,629,118700,0,1,1,1,0,
8032,Сергей,Козлов,M,44,Регион,5,693,42752,0,1,1,0,0,
8033,Елена,Новикова,F,41,Москва,7,689,187085,0,1,1,0,0,
8034,Сергей,Лебедев,M,19,Регион,4,478,37132,349573,2,1,0,0,
8035,Александр,Семёнов,M,43,Санкт-Петербург,7,535,153190,0,2,1,1,0,
8036,Наталья,Новикова,F,41,Москва,4,418,170763,0,2,1,1,0,
8037,Андрей,Иванов,M,31,Санкт-Петербург,5,695,44636,90934,2,1,1,0,
8038,Кирилл,Павлов,M,30,Регион,3,845,53413,344157,2,1,0,1,2026-02-27
8039,Павел,Виноградов,M,43,Регион,0,757,49591,1465010,1,1,1,1,2026-02-04
8040,Татьяна,Зайцева,F,57,Санкт-Петербург,0,654,149013,0,1,1,0,0,
8041,Андрей,Иванов,M,43,Москва,2,640,66680,23105,4,1,1,0,
8042,Павел,Смирнов,M,47,Регион,6,615,82425,0,2,1,1,0,
8043,Юлия,Соколова,F,28,Санкт-Петербург,1,756,54934,0,1,1,0,0,
8044,Артём,Новиков,M,33,Москва,5,672,79480,530288,2,0,0,0,
8045,Татьяна,Виноградова,F,45,Регион,1,656,82644,210994,2,1,1,1,2026-03-01
8046,Иван,Семёнов,M,22,Москва,4,540,41853,28929,1,1,1,0,
8047,Дарья,Новикова,F,40,Москва,2,710,173422,371828,2,1,1,0,
8048,Наталья,Васильева,F,44,Санкт-Петербург,2,635,52986,0,1,1,0,0,
8049,Екатерина,Голубева,F,38,Регион,5,690,111079,159230,4,1,0,1,2026-03-05
8050,Наталья,Семёнова,F,42,Санкт-Петербург,9,750,30000,0,1,1,1,0,
8051,Сергей,Павлов,M,39,Регион,7,487,90256,0,2,1,1,1,2026-03-24
8052,Ксения,Петрова,F,31,Москва,2,620,113428,0,1,1,0,1,2026-03-01
8053,Юлия,Павлова,F,24,Регион,9,606,70231,1385954,3,1,1,0,
8054,Анна,Виноградова,F,37,Москва,10,597,114181,974665,2,1,0,0,
8055,Мария,Иванова,F,54,Москва,8,538,39169,79121,1,1,1,0,
8056,Мария,Соколова,F,50,Москва,2,577,79500,7905,1,1,1,0,
8057,Мария,Богданова,F,34,Москва,1,540,30000,0,1,1,0,0,
8058,Александр,Козлов,M,34,Санкт-Петербург,10,732,65456,117630,1,1,0,0,
8059,Анна,Козлова,F,33,Регион,9,688,37207,0,1,1,1,1,2026-02-09
8060,Ольга,Соловьёва,F,33,Регион,4,681,57454,0,2,1,1,0,
8061,Дарья,Волкова,F,41,Регион,5,457,136974,235952,2,1,0,0,
8062,Дмитрий,Голубев,M,51,Москва,5,845,169855,0,1,1,0,0,
8063,Екатерина,Иванова,F,65,Регион,9,609,30000,46161,1,1,0,0,
8064,Ксения,Зайцева,F,28,Москва,3,824,126395,52699,3,1,0,0,
8065,Ирина,Новикова,F,46,Регион,7,725,138617,26964,1,0,0,1,2026-03-16
8066,Кирилл,Морозов,M,45,Регион,10,627,72751,134852,1,1,0,1,2026-03-14
8067,Алексей,Морозов,M,34,Москва,3,850,135235,278787,1,0,1,0,
8068,Сергей,Голубев,M,26,Санкт-Петербург,3,707,46677,356053,1,1,0,0,
8069,Алексей,Соловьёв,M,41,Регион,1,627,43987,4866,1,0,1,0,
8070,Светлана,Попова,F,63,Москва,8,611,44101,0,2,0,0,1,2026-01-31
8071,Максим,Лебедев,M,41,Регион,2,753,91892,28270,1,1,1,0,
8072,Юлия,Голубева,F,29,Регион,0,596,56480,200435,1,1,1,0,
8073,Александр,Козлов,M,36,Москва,5,612,38969,28046,2,1,1,0,
8074,Павел,Павлов,M,24,Москва,6,590,40105,0,2,1,1,0,
8075,Светлана,Васильева,F,38,Санкт-Петербург,0,574,59918,45393,2,0,1,0,
8076,Андрей,Соколов,M,46,Регион,8,581,35971,46562,1,1,1,0,
8077,Кирилл,Кузнецов,M,30,Санкт-Петербург,6,827,89413,0,1,1,1,0,
8078,Никита,Зайцев,M,18,Санкт-Петербург,5,751,122645,50923,2,1,0,1,2026-03-31
8079,Елена,Волкова,F,41,Москва,3,674,107399,311937,4,0,0,0,
8080,Татьяна,Павлова,F,32,Регион,7,595,343403,240459,1,1,0,0,
8081,Иван,Павлов,M,29,Регион,8,595,76611,0,3,1,1,0,
8082,Мария,Козлова,F,29,Регион,8,613,165568,57285,2,0,1,0,
8083,Павел,Воробьёв,M,43,Регион,4,829,66855,0,3,1,0,0,
8084,Ольга,Богданова,F,33,Регион,5,679,50663,0,1,0,1,0,
8085,Павел,Новиков,M,49,Регион,2,725,64310,708558,1,0,1,0,
8086,Ольга,Козлова,F,49,Москва,2,670,66160,12194,1,0,0,0,
8087,Ольга,Новикова,F,35,Москва,9,561,55594,69779,1,0,0,0,
8088,Павел,Смирнов,M,32,Регион,4,660,31272,57157,1,1,0,0,
8089,Павел,Соловьёв,M,40,Санкт-Петербург,3,542,33268,0,1,1,1,0,
8090,Никита,Богданов,M,36,Москва,8,770,118173,31606,2,0,1,0,
8091,Андрей,Кузнецов,M,18,Регион,7,575,98763,37430,2,1,0,0,
8092,Андрей,Павлов,M,61,Регион,2,593,174076,103690,3,1,0,1,2026-04-23
8093,Андрей,Васильев,M,47,Москва,1,731,47304,0,3,1,1,0,
8094,Ирина,Кузнецова,F,32,Москва,6,580,44729,8831,1,1,1,0,
8095,Михаил,Волков,M,18,Санкт-Петербург,10,628,30046,85975,3,0,1,0,
8096,Татьяна,Воробьёва,F,36,Москва,1,386,112822,0,1,1,0,1,2026-02-14
8097,Сергей,Лебедев,M,31,Москва,2,618,35057,0,2,1,0,0,
8098,Екатерина,Воробьёва,F,37,Санкт-Петербург,10,709,58776,62828,2,1,0,0,
8099,Михаил,Волков,M,18,Регион,8,587,72253,165655,1,1,1,0,
8100,Анна,Богданова,F,32,Санкт-Петербург,6,706,30000,0,2,1,0,0,
8101,Никита,Воробьёв,M,33,Москва,3,648,95431,0,1,0,0,1,2026-03-15
8102,Дмитрий,Козлов,M,36,Регион,5,759,109759,43853,2,1,1,0,
8103,Ксения,Павлова,F,35,Москва,2,577,70691,15032,2,1,0,1,2026-01-30
8104,Дарья,Зайцева,F,39,Москва,8,626,56836,290898,1,1,0,0,
8105,Ольга,Соловьёва,F,56,Москва,5,503,58726,56115,1,1,1,0,
8106,Иван,Попов,M,32,Регион,8,641,138708,0,2,1,0,0,
8107,Алексей,Соловьёв,M,27,Москва,9,608,61821,0,1,1,1,0,
8108,Наталья,Смирнова,F,18,Санкт-Петербург,1,746,59154,68304,1,1,1,0,
8109,Ирина,Павлова,F,32,Санкт-Петербург,9,588,39657,0,1,1,0,0,
8110,Наталья,Богданова,F,21,Регион,3,608,30000,75223,2,0,1,0,
8111,Александр,Соколов,M,50,Регион,3,582,115587,81911,1,1,1,0,
8112,Андрей,Новиков,M,37,Регион,5,653,59770,178820,2,1,1,0,
8113,Елена,Соколова,F,49,Регион,3,849,35411,49698,2,1,0,0,
8114,Ольга,Новикова,F,56,Москва,3,350,212391,0,2,1,1,0,
8115,Сергей,Козлов,M,28,Москва,7,645,77936,62152,3,1,1,0,
8116,Юлия,Воробьёва,F,34,Москва,3,767,52912,0,2,0,0,0,
8117,Ирина,Иванова,F,54,Москва,6,599,110295,0,1,1,0,0,
8118,Андрей,Зайцев,M,40,Москва,3,703,74665,0,4,1,0,0,
8119,Михаил,Семёнов,M,44,Москва,3,768,73800,999170,1,0,1,0,
8120,Татьяна,Кузнецова,F,50,Регион,1,622,41556,84091,1,0,1,0,
8121,Дмитрий,Волков,M,49,Регион,9,585,90926,41665,1,1,1,0,
8122,Мария,Лебедева,F,43,Москва,1,744,105258,46718,2,1,1,0,
